,Image Id,Genere,Image Path
5228,tt0095250,"Action, Adventure, Drama",Movie_Poster_Dataset/1988/tt0095250.jpg
5229,tt0096219,Drama,Movie_Poster_Dataset/1988/tt0096219.jpg
5230,tt0095925,"Fantasy, Horror",Movie_Poster_Dataset/1988/tt0095925.jpg
5231,tt0095050,Drama,Movie_Poster_Dataset/1988/tt0095050.jpg
5232,tt0095626,"Action, Crime, Thriller",Movie_Poster_Dataset/1988/tt0095626.jpg
5233,tt0096018,"Crime, Drama, Music",Movie_Poster_Dataset/1988/tt0096018.jpg
5234,tt0094593,"Comedy, Fantasy, Romance",Movie_Poster_Dataset/1988/tt0094593.jpg
5235,tt0095428,"Crime, Drama, Romance",Movie_Poster_Dataset/1988/tt0095428.jpg
5236,tt0096464,Drama,Movie_Poster_Dataset/1988/tt0096464.jpg
5237,tt0094747,"Biography, Drama, Music",Movie_Poster_Dataset/1988/tt0094747.jpg
5238,tt0096028,"Crime, Drama",Movie_Poster_Dataset/1988/tt0096028.jpg
5239,tt0095649,"Comedy, Drama, Romance",Movie_Poster_Dataset/1988/tt0095649.jpg
5240,tt0095853,"Drama, Music, Romance",Movie_Poster_Dataset/1988/tt0095853.jpg
5241,tt0096378,"Adventure, Comedy, Romance",Movie_Poster_Dataset/1988/tt0096378.jpg
5242,tt0095454,"Drama, Fantasy, Horror",Movie_Poster_Dataset/1988/tt0095454.jpg
5243,tt0096180,"Crime, Drama, Music",Movie_Poster_Dataset/1988/tt0096180.jpg
5244,tt0095532,"Drama, Thriller",Movie_Poster_Dataset/1988/tt0095532.jpg
5245,tt0095484,"Fantasy, Horror, Mystery",Movie_Poster_Dataset/1988/tt0095484.jpg
5246,tt0094663,Drama,Movie_Poster_Dataset/1988/tt0094663.jpg
5247,tt0095274,"Drama, Romance",Movie_Poster_Dataset/1988/tt0095274.jpg
5248,tt0096324,"Drama, Romance",Movie_Poster_Dataset/1988/tt0096324.jpg
5249,tt0095827,Drama,Movie_Poster_Dataset/1988/tt0095827.jpg
5250,tt0095877,"War, Drama",Movie_Poster_Dataset/1988/tt0095877.jpg
5251,tt0095629,"Mystery, Thriller",Movie_Poster_Dataset/1988/tt0095629.jpg
5252,tt0095836,"Biography, Drama",Movie_Poster_Dataset/1988/tt0095836.jpg
5253,tt0095665,"Comedy, Drama",Movie_Poster_Dataset/1988/tt0095665.jpg
5254,tt0096271,"Drama, War",Movie_Poster_Dataset/1988/tt0096271.jpg
5255,tt0096257,"Documentary, Crime, Drama",Movie_Poster_Dataset/1988/tt0096257.jpg
5256,tt0095488,"Comedy, Horror",Movie_Poster_Dataset/1988/tt0095488.jpg
5257,tt0096466,Comedy,Movie_Poster_Dataset/1988/tt0096466.jpg
5258,tt0094669,"Crime, Drama, Mystery",Movie_Poster_Dataset/1988/tt0094669.jpg
5259,tt0096425,"Action, Horror, Sci-Fi",Movie_Poster_Dataset/1988/tt0096425.jpg
5260,tt0096426,"Comedy, Horror",Movie_Poster_Dataset/1988/tt0096426.jpg
5261,tt0094783,"Drama, Romance",Movie_Poster_Dataset/1988/tt0094783.jpg
5262,tt0092559,"Comedy, Drama, Romance",Movie_Poster_Dataset/1988/tt0092559.jpg
5263,tt0096161,"Action, Drama",Movie_Poster_Dataset/1988/tt0096161.jpg
5264,tt0095583,"Action, Crime, Horror",Movie_Poster_Dataset/1988/tt0095583.jpg
5265,tt0096152,"Drama, Horror, Romance",Movie_Poster_Dataset/1988/tt0096152.jpg
5266,tt0094934,"Drama, Fantasy",Movie_Poster_Dataset/1988/tt0094934.jpg
5267,tt0096156,"Comedy, Drama",Movie_Poster_Dataset/1988/tt0096156.jpg
5268,tt0096236,"Action, Comedy, Crime",Movie_Poster_Dataset/1988/tt0096236.jpg
5269,tt0095895,"Documentary, Music",Movie_Poster_Dataset/1988/tt0095895.jpg
5270,tt0095894,"Animation, Comedy, Family",Movie_Poster_Dataset/1988/tt0095894.jpg
5271,tt0094819,"Adventure, Biography, Comedy",Movie_Poster_Dataset/1988/tt0094819.jpg
5272,tt0095333,"Drama, Thriller",Movie_Poster_Dataset/1988/tt0095333.jpg
5273,tt0095186,"Comedy, Drama, Romance",Movie_Poster_Dataset/1988/tt0095186.jpg
5274,tt0096294,"Drama, Mystery",Movie_Poster_Dataset/1988/tt0096294.jpg
5275,tt0096267,Drama,Movie_Poster_Dataset/1988/tt0096267.jpg
5276,tt0094637,"Comedy, Drama",Movie_Poster_Dataset/1988/tt0094637.jpg
5277,tt0098356,"Comedy, Drama, Romance",Movie_Poster_Dataset/1988/tt0098356.jpg
5278,tt0094980,"Documentary, Music",Movie_Poster_Dataset/1988/tt0094980.jpg
5279,tt0346962,Documentary,Movie_Poster_Dataset/1988/tt0346962.jpg
5280,tt0094979,"Adventure, Drama, Thriller",Movie_Poster_Dataset/1988/tt0094979.jpg
5281,tt0095905,"Crime, Drama",Movie_Poster_Dataset/1988/tt0095905.jpg
5282,tt0096223,"Comedy, Music",Movie_Poster_Dataset/1988/tt0096223.jpg
5283,tt1454113,"Animation, Short, Biography",Movie_Poster_Dataset/1988/tt1454113.jpg
5284,tt0094869,Drama,Movie_Poster_Dataset/1988/tt0094869.jpg
5285,tt0095357,Comedy,Movie_Poster_Dataset/1988/tt0095357.jpg
5286,tt0094827,"Drama, Thriller",Movie_Poster_Dataset/1988/tt0094827.jpg
5287,tt0093558,"Documentary, Comedy, Music",Movie_Poster_Dataset/1988/tt0093558.jpg
5288,tt0095640,"Action, Crime, Drama",Movie_Poster_Dataset/1988/tt0095640.jpg
5289,tt0096003,Drama,Movie_Poster_Dataset/1988/tt0096003.jpg
5290,tt0096072,"Action, Crime, Drama",Movie_Poster_Dataset/1988/tt0096072.jpg
5291,tt0095832,Comedy,Movie_Poster_Dataset/1988/tt0095832.jpg
5292,tt0094768,"Action, Comedy, Mystery",Movie_Poster_Dataset/1988/tt0094768.jpg
5293,tt0094716,War,Movie_Poster_Dataset/1988/tt0094716.jpg
5294,tt0096211,"Action, Thriller",Movie_Poster_Dataset/1988/tt0096211.jpg
5295,tt0098048,"Action, Fantasy, Sci-Fi",Movie_Poster_Dataset/1988/tt0098048.jpg
5296,tt0095036,Drama,Movie_Poster_Dataset/1988/tt0095036.jpg
5297,tt0095275,"Biography, Drama, War",Movie_Poster_Dataset/1988/tt0095275.jpg
5298,tt0094907,Comedy,Movie_Poster_Dataset/1988/tt0094907.jpg
5299,tt0096241,"Comedy, Drama",Movie_Poster_Dataset/1988/tt0096241.jpg
5300,tt0094651,"Action, Horror, Thriller",Movie_Poster_Dataset/1988/tt0094651.jpg
5301,tt0095047,Comedy,Movie_Poster_Dataset/1988/tt0095047.jpg
5302,tt0096427,Comedy,Movie_Poster_Dataset/1988/tt0096427.jpg
5303,tt0095280,"Drama, Romance",Movie_Poster_Dataset/1988/tt0095280.jpg
5304,tt0095903,"Comedy, Drama",Movie_Poster_Dataset/1988/tt0095903.jpg
5305,tt0096770,Drama,Movie_Poster_Dataset/1988/tt0096770.jpg
5306,tt0100684,Comedy,Movie_Poster_Dataset/1988/tt0100684.jpg
5307,tt0167260,"Adventure, Drama, Fantasy",Movie_Poster_Dataset/2003/tt0167260.jpg
5308,tt0266543,"Animation, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0266543.jpg
5309,tt0325980,"Action, Adventure, Fantasy",Movie_Poster_Dataset/2003/tt0325980.jpg
5310,tt0234215,"Action, Sci-Fi",Movie_Poster_Dataset/2003/tt0234215.jpg
5311,tt0315327,"Comedy, Drama, Fantasy",Movie_Poster_Dataset/2003/tt0315327.jpg
5312,tt0319343,"Comedy, Family, Fantasy",Movie_Poster_Dataset/2003/tt0319343.jpg
5313,tt0181852,"Action, Sci-Fi",Movie_Poster_Dataset/2003/tt0181852.jpg
5314,tt0242653,"Action, Sci-Fi",Movie_Poster_Dataset/2003/tt0242653.jpg
5315,tt0349205,"Comedy, Family",Movie_Poster_Dataset/2003/tt0349205.jpg
5316,tt0172156,"Action, Comedy, Crime",Movie_Poster_Dataset/2003/tt0172156.jpg
5317,tt0305224,Comedy,Movie_Poster_Dataset/2003/tt0305224.jpg
5318,tt0305669,Comedy,Movie_Poster_Dataset/2003/tt0305669.jpg
5319,tt0286716,"Action, Sci-Fi",Movie_Poster_Dataset/2003/tt0286716.jpg
5320,tt0322259,"Action, Crime, Thriller",Movie_Poster_Dataset/2003/tt0322259.jpg
5321,tt0337741,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0337741.jpg
5322,tt0329575,"Drama, History, Sport",Movie_Poster_Dataset/2003/tt0329575.jpg
5323,tt0257076,"Action, Crime, Thriller",Movie_Poster_Dataset/2003/tt0257076.jpg
5324,tt0325710,"Action, Drama, History",Movie_Poster_Dataset/2003/tt0325710.jpg
5325,tt0322330,"Comedy, Family, Fantasy",Movie_Poster_Dataset/2003/tt0322330.jpg
5326,tt0306047,Comedy,Movie_Poster_Dataset/2003/tt0306047.jpg
5327,tt0317740,"Action, Crime, Thriller",Movie_Poster_Dataset/2003/tt0317740.jpg
5328,tt0251127,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0251127.jpg
5329,tt0328828,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0328828.jpg
5330,tt0317303,"Comedy, Family",Movie_Poster_Dataset/2003/tt0317303.jpg
5331,tt0287978,"Action, Crime, Thriller",Movie_Poster_Dataset/2003/tt0287978.jpg
5332,tt0312528,"Adventure, Comedy, Family",Movie_Poster_Dataset/2003/tt0312528.jpg
5333,tt0305357,"Action, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0305357.jpg
5334,tt0159365,"Drama, History, Romance",Movie_Poster_Dataset/2003/tt0159365.jpg
5335,tt0311113,"Action, Adventure, Drama",Movie_Poster_Dataset/2003/tt0311113.jpg
5336,tt0327056,"Crime, Drama, Mystery",Movie_Poster_Dataset/2003/tt0327056.jpg
5337,tt0328880,"Animation, Adventure, Family",Movie_Poster_Dataset/2003/tt0328880.jpg
5338,tt3460094,Short,Movie_Poster_Dataset/2003/tt3460094.jpg
5339,tt0332379,"Comedy, Music",Movie_Poster_Dataset/2003/tt0332379.jpg
5340,tt0324216,Horror,Movie_Poster_Dataset/2003/tt0324216.jpg
5341,tt0338094,"Comedy, Family, Fantasy",Movie_Poster_Dataset/2003/tt0338094.jpg
5342,tt0302886,Comedy,Movie_Poster_Dataset/2003/tt0302886.jpg
5343,tt0266697,Action,Movie_Poster_Dataset/2003/tt0266697.jpg
5344,tt0311289,"Adventure, Comedy, Drama",Movie_Poster_Dataset/2003/tt0311289.jpg
5345,tt0257568,"Action, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0257568.jpg
5346,tt0319061,"Adventure, Drama, Fantasy",Movie_Poster_Dataset/2003/tt0319061.jpg
5347,tt0311429,"Action, Adventure, Fantasy",Movie_Poster_Dataset/2003/tt0311429.jpg
5348,tt0325703,"Action, Adventure, Fantasy",Movie_Poster_Dataset/2003/tt0325703.jpg
5349,tt0304415,Drama,Movie_Poster_Dataset/2003/tt0304415.jpg
5350,tt0300471,"Action, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0300471.jpg
5351,tt0307987,"Comedy, Crime, Drama",Movie_Poster_Dataset/2003/tt0307987.jpg
5352,tt0314331,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0314331.jpg
5353,tt0348836,"Horror, Thriller",Movie_Poster_Dataset/2003/tt0348836.jpg
5354,tt0316356,"Drama, Romance, Western",Movie_Poster_Dataset/2003/tt0316356.jpg
5355,tt0285823,"Action, Thriller",Movie_Poster_Dataset/2003/tt0285823.jpg
5356,tt0305711,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0305711.jpg
5357,tt0338337,"Action, Mystery, Sci-Fi",Movie_Poster_Dataset/2003/tt0338337.jpg
5358,tt0292506,"Action, Crime, Drama",Movie_Poster_Dataset/2003/tt0292506.jpg
5359,tt0316465,"Biography, Drama, Sport",Movie_Poster_Dataset/2003/tt0316465.jpg
5360,tt0309698,"Mystery, Thriller",Movie_Poster_Dataset/2003/tt0309698.jpg
5361,tt0320691,"Action, Fantasy",Movie_Poster_Dataset/2003/tt0320691.jpg
5362,tt0313542,"Drama, Thriller",Movie_Poster_Dataset/2003/tt0313542.jpg
5363,tt0316396,"Adventure, Family, Fantasy",Movie_Poster_Dataset/2003/tt0316396.jpg
5364,tt0313911,"Action, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0313911.jpg
5365,tt0283426,"Adventure, Animation, Family",Movie_Poster_Dataset/2003/tt0283426.jpg
5366,tt0327850,"Action, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0327850.jpg
5367,tt0309593,"Fantasy, Horror, Thriller",Movie_Poster_Dataset/2003/tt0309593.jpg
5368,tt0335266,"Drama, Romance",Movie_Poster_Dataset/2003/tt0335266.jpg
5369,tt0314353,"Action, Drama, Thriller",Movie_Poster_Dataset/2003/tt0314353.jpg
5370,tt0328589,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0328589.jpg
5371,tt0306841,"Adventure, Comedy, Family",Movie_Poster_Dataset/2003/tt0306841.jpg
5372,tt0327137,"Comedy, Drama, Family",Movie_Poster_Dataset/2003/tt0327137.jpg
5373,tt0313443,"Crime, Drama, Thriller",Movie_Poster_Dataset/2003/tt0313443.jpg
5374,tt0337711,"Animation, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0337711.jpg
5375,tt0325537,Comedy,Movie_Poster_Dataset/2003/tt0325537.jpg
5376,tt0326900,"Comedy, Drama, Family",Movie_Poster_Dataset/2003/tt0326900.jpg
5377,tt0263757,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0263757.jpg
5378,tt0325805,"Crime, Drama, Thriller",Movie_Poster_Dataset/2003/tt0325805.jpg
5379,tt0271668,"Action, Comedy, Crime",Movie_Poster_Dataset/2003/tt0271668.jpg
5380,tt0286788,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0286788.jpg
5381,tt0388147,"Documentary, Short",Movie_Poster_Dataset/2003/tt0388147.jpg
5382,tt0138524,"Comedy, Crime, Romance",Movie_Poster_Dataset/2003/tt0138524.jpg
5383,tt0306685,"Action, Crime, Drama",Movie_Poster_Dataset/2003/tt0306685.jpg
5384,tt0340855,"Biography, Crime, Drama",Movie_Poster_Dataset/2003/tt0340855.jpg
5385,tt0328099,"Comedy, Crime",Movie_Poster_Dataset/2003/tt0328099.jpg
5386,tt0269347,"Action, Crime, Drama",Movie_Poster_Dataset/2003/tt0269347.jpg
5387,tt0338466,Comedy,Movie_Poster_Dataset/2003/tt0338466.jpg
5388,tt0285531,"Drama, Horror, Sci-Fi",Movie_Poster_Dataset/2003/tt0285531.jpg
5389,tt0282209,"Horror, Mystery, Thriller",Movie_Poster_Dataset/2003/tt0282209.jpg
5390,tt0401784,"Documentary, Short",Movie_Poster_Dataset/2003/tt0401784.jpg
5391,tt0298814,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/2003/tt0298814.jpg
5392,tt0337909,"Comedy, Drama",Movie_Poster_Dataset/2003/tt0337909.jpg
5393,tt0329717,"Action, Comedy, Crime",Movie_Poster_Dataset/2003/tt0329717.jpg
5394,tt0322589,"Drama, Music, Romance",Movie_Poster_Dataset/2003/tt0322589.jpg
5395,tt0191133,"Comedy, Drama, Music",Movie_Poster_Dataset/2003/tt0191133.jpg
5396,tt0274166,"Action, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0274166.jpg
5397,tt0338188,"Adventure, Thriller, Western",Movie_Poster_Dataset/2003/tt0338188.jpg
5398,tt0264395,"Action, Crime, Drama",Movie_Poster_Dataset/2003/tt0264395.jpg
5399,tt0266465,"Action, Crime, Drama",Movie_Poster_Dataset/2003/tt0266465.jpg
5400,tt0165982,"Animation, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0165982.jpg
5401,tt0329028,Comedy,Movie_Poster_Dataset/2003/tt0329028.jpg
5402,tt0245803,"Action, Comedy, Fantasy",Movie_Poster_Dataset/2003/tt0245803.jpg
5403,tt0323642,"Animation, Adventure, Family",Movie_Poster_Dataset/2003/tt0323642.jpg
5404,tt0325258,Comedy,Movie_Poster_Dataset/2003/tt0325258.jpg
5405,tt0288045,"Action, Comedy, Fantasy",Movie_Poster_Dataset/2003/tt0288045.jpg
5406,tt0326769,"Action, Drama",Movie_Poster_Dataset/2003/tt0326769.jpg
5407,tt0337592,"Comedy, Romance, Drama",Movie_Poster_Dataset/2003/tt0337592.jpg
5408,tt0331468,"Drama, Horror, Mystery",Movie_Poster_Dataset/2003/tt0331468.jpg
5409,tt0498879,Reality-TV,Movie_Poster_Dataset/2003/tt0498879.jpg
5410,tt0318155,"Animation, Adventure, Comedy",Movie_Poster_Dataset/2003/tt0318155.jpg
5411,tt0403261,Documentary,Movie_Poster_Dataset/2003/tt0403261.jpg
5412,tt0314786,"Action, Comedy, Thriller",Movie_Poster_Dataset/2003/tt0314786.jpg
5413,tt0309530,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0309530.jpg
5414,tt0289992,"Crime, Drama, Thriller",Movie_Poster_Dataset/2003/tt0289992.jpg
5415,tt0300556,"Action, Adventure, Sci-Fi",Movie_Poster_Dataset/2003/tt0300556.jpg
5416,tt0310281,"Comedy, Music",Movie_Poster_Dataset/2003/tt0310281.jpg
5417,tt0301181,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0301181.jpg
5418,tt0315733,Drama,Movie_Poster_Dataset/2003/tt0315733.jpg
5419,tt0264150,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0264150.jpg
5420,tt0270980,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0270980.jpg
5421,tt0295289,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0295289.jpg
5422,tt0318997,"Drama, Fantasy",Movie_Poster_Dataset/2003/tt0318997.jpg
5423,tt0295700,Horror,Movie_Poster_Dataset/2003/tt0295700.jpg
5424,tt0319524,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0319524.jpg
5425,tt0315983,Drama,Movie_Poster_Dataset/2003/tt0315983.jpg
5426,tt0279111,"Drama, History, War",Movie_Poster_Dataset/2003/tt0279111.jpg
5427,tt0251736,Horror,Movie_Poster_Dataset/2003/tt0251736.jpg
5428,tt0310910,"Crime, Thriller",Movie_Poster_Dataset/2003/tt0310910.jpg
5429,tt0335119,"Biography, Drama, Romance",Movie_Poster_Dataset/2003/tt0335119.jpg
5430,tt0317676,"Action, Horror",Movie_Poster_Dataset/2003/tt0317676.jpg
5431,tt0324133,"Crime, Drama, Thriller",Movie_Poster_Dataset/2003/tt0324133.jpg
5432,tt0266489,Comedy,Movie_Poster_Dataset/2003/tt0266489.jpg
5433,tt0306734,"Drama, Romance, Comedy",Movie_Poster_Dataset/2003/tt0306734.jpg
5434,tt0318374,"Crime, Drama, Fantasy",Movie_Poster_Dataset/2003/tt0318374.jpg
5435,tt0343121,"Documentary, Biography, Music",Movie_Poster_Dataset/2003/tt0343121.jpg
5436,tt0304711,"Action, Mystery, Thriller",Movie_Poster_Dataset/2003/tt0304711.jpg
5437,tt0311110,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0311110.jpg
5438,tt0286244,"Animation, Comedy, Drama",Movie_Poster_Dataset/2003/tt0286244.jpg
5439,tt0310357,"Drama, Horror, Sci-Fi",Movie_Poster_Dataset/2003/tt0310357.jpg
5440,tt0323572,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0323572.jpg
5441,tt0299930,"Comedy, Crime, Romance",Movie_Poster_Dataset/2003/tt0299930.jpg
5442,tt0305206,"Biography, Comedy, Drama",Movie_Poster_Dataset/2003/tt0305206.jpg
5443,tt0309820,"Biography, Drama, History",Movie_Poster_Dataset/2003/tt0309820.jpg
5444,tt0340377,"Comedy, Drama",Movie_Poster_Dataset/2003/tt0340377.jpg
5445,tt0308383,"Drama, Romance, Thriller",Movie_Poster_Dataset/2003/tt0308383.jpg
5446,tt0338077,"Adventure, Comedy, Sport",Movie_Poster_Dataset/2003/tt0338077.jpg
5447,tt0339034,"Comedy, Musical, Romance",Movie_Poster_Dataset/2003/tt0339034.jpg
5448,tt0199626,"Mystery, Thriller",Movie_Poster_Dataset/2003/tt0199626.jpg
5449,tt0328538,"Biography, Drama",Movie_Poster_Dataset/2003/tt0328538.jpg
5450,tt0294357,"Adventure, Drama, Romance",Movie_Poster_Dataset/2003/tt0294357.jpg
5451,tt0317910,"Documentary, Biography, History",Movie_Poster_Dataset/2003/tt0317910.jpg
5452,tt0377992,"Biography, Drama, History",Movie_Poster_Dataset/2003/tt0377992.jpg
5453,tt0360916,Documentary,Movie_Poster_Dataset/2003/tt0360916.jpg
5454,tt1785302,Documentary,Movie_Poster_Dataset/2003/tt1785302.jpg
5455,tt0308508,"Documentary, Sport",Movie_Poster_Dataset/2003/tt0308508.jpg
5456,tt0338135,"Comedy, Crime, Drama",Movie_Poster_Dataset/2003/tt0338135.jpg
5457,tt0313792,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0313792.jpg
5458,tt0330602,"Comedy, Drama",Movie_Poster_Dataset/2003/tt0330602.jpg
5459,tt0342172,"Documentary, Biography",Movie_Poster_Dataset/2003/tt0342172.jpg
5460,tt0329388,"Comedy, Drama",Movie_Poster_Dataset/2003/tt0329388.jpg
5461,tt0373175,"Documentary, Biography",Movie_Poster_Dataset/2003/tt0373175.jpg
5462,tt0311648,"Comedy, Drama",Movie_Poster_Dataset/2003/tt0311648.jpg
5463,tt0474903,"Documentary, Short",Movie_Poster_Dataset/2003/tt0474903.jpg
5464,tt0335013,"Drama, Music, Romance",Movie_Poster_Dataset/2003/tt0335013.jpg
5465,tt0337996,"Comedy, Documentary",Movie_Poster_Dataset/2003/tt0337996.jpg
5466,tt0323944,"Drama, History",Movie_Poster_Dataset/2003/tt0323944.jpg
5467,tt0380732,"Drama, Horror, Thriller",Movie_Poster_Dataset/2003/tt0380732.jpg
5468,tt0347304,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0347304.jpg
5469,tt0367960,"Action, Adventure, Family",Movie_Poster_Dataset/2003/tt0367960.jpg
5470,tt0349159,Adventure,Movie_Poster_Dataset/2003/tt0349159.jpg
5471,tt0266747,"Comedy, Music",Movie_Poster_Dataset/2003/tt0266747.jpg
5472,tt0342167,"Comedy, Musical, Drama",Movie_Poster_Dataset/2003/tt0342167.jpg
5473,tt0312549,"Biography, Crime, Drama",Movie_Poster_Dataset/2003/tt0312549.jpg
5474,tt0322659,"Drama, Fantasy",Movie_Poster_Dataset/2003/tt0322659.jpg
5475,tt0325055,"Biography, Drama, Romance",Movie_Poster_Dataset/2003/tt0325055.jpg
5476,tt0363589,"Crime, Drama, Thriller",Movie_Poster_Dataset/2003/tt0363589.jpg
5477,tt0265148,"Musical, Drama, Romance",Movie_Poster_Dataset/2003/tt0265148.jpg
5478,tt0300015,"Drama, Romance",Movie_Poster_Dataset/2003/tt0300015.jpg
5479,tt0462044,Music,Movie_Poster_Dataset/2003/tt0462044.jpg
5480,tt0341540,"Comedy, Crime, Family",Movie_Poster_Dataset/2003/tt0341540.jpg
5481,tt0337578,"Drama, Romance",Movie_Poster_Dataset/2003/tt0337578.jpg
5482,tt0285861,"Crime, Drama, Thriller",Movie_Poster_Dataset/2003/tt0285861.jpg
5483,tt0379298,"Drama, Comedy",Movie_Poster_Dataset/2003/tt0379298.jpg
5484,tt0346723,"Drama, Romance",Movie_Poster_Dataset/2003/tt0346723.jpg
5485,tt0340376,"Thriller, Drama",Movie_Poster_Dataset/2003/tt0340376.jpg
5486,tt0338706,"Drama, Mystery, Thriller",Movie_Poster_Dataset/2003/tt0338706.jpg
5487,tt0320244,"Biography, Crime, Drama",Movie_Poster_Dataset/2003/tt0320244.jpg
5488,tt0308878,"Comedy, Drama, Romance",Movie_Poster_Dataset/2003/tt0308878.jpg
5489,tt0254481,"Drama, Fantasy, Romance",Movie_Poster_Dataset/2003/tt0254481.jpg
5490,tt0304229,"Drama, Romance",Movie_Poster_Dataset/2003/tt0304229.jpg
5491,tt0396583,Documentary,Movie_Poster_Dataset/2003/tt0396583.jpg
5492,tt0347416,"Drama, War",Movie_Poster_Dataset/2003/tt0347416.jpg
5493,tt0330069,"Comedy, Documentary",Movie_Poster_Dataset/2003/tt0330069.jpg
5494,tt1365462,History,Movie_Poster_Dataset/2003/tt1365462.jpg
5495,tt0299458,"Drama, Romance",Movie_Poster_Dataset/2003/tt0299458.jpg
5496,tt0319829,"Comedy, Drama, Music",Movie_Poster_Dataset/2003/tt0319829.jpg
5497,tt1992236,"Drama, Fantasy, Horror",Movie_Poster_Dataset/2003/tt1992236.jpg
5498,tt0309372,"Comedy, Family",Movie_Poster_Dataset/2003/tt0309372.jpg
5499,tt0295721,"Action, Comedy",Movie_Poster_Dataset/2003/tt0295721.jpg
5500,tt0303830,Drama,Movie_Poster_Dataset/2003/tt0303830.jpg
5501,tt0356614,"Action, Comedy, Crime",Movie_Poster_Dataset/2003/tt0356614.jpg
5502,tt0367978,"Documentary, Short",Movie_Poster_Dataset/2003/tt0367978.jpg
5503,tt0378025,"Drama, Romance",Movie_Poster_Dataset/2003/tt0378025.jpg
5504,tt0314412,"Drama, Romance",Movie_Poster_Dataset/2003/tt0314412.jpg
5505,tt0372763,"Animation, Comedy",Movie_Poster_Dataset/2003/tt0372763.jpg
5506,tt0315426,"Comedy, Drama",Movie_Poster_Dataset/2003/tt0315426.jpg
5507,tt0314676,"Comedy, Crime, Musical",Movie_Poster_Dataset/2003/tt0314676.jpg
5508,tt0322023,Comedy,Movie_Poster_Dataset/2003/tt0322023.jpg
5509,tt0293961,"Horror, Action, Thriller",Movie_Poster_Dataset/2003/tt0293961.jpg
5510,tt0348656,"Action, Drama, Romance",Movie_Poster_Dataset/2003/tt0348656.jpg
5511,tt0371583,"Documentary, Biography, History",Movie_Poster_Dataset/2003/tt0371583.jpg
5512,tt0347167,"Action, Adventure, Drama",Movie_Poster_Dataset/2003/tt0347167.jpg
5513,tt0357470,"Drama, Romance, Comedy",Movie_Poster_Dataset/2003/tt0357470.jpg
5514,tt0362582,"Drama, Romance",Movie_Poster_Dataset/2003/tt0362582.jpg
5515,tt0314170,"Adventure, Comedy, Crime",Movie_Poster_Dataset/2003/tt0314170.jpg
5516,tt0367578,"Short, Drama",Movie_Poster_Dataset/2003/tt0367578.jpg
5517,tt0454888,Documentary,Movie_Poster_Dataset/2003/tt0454888.jpg
5518,tt0369637,"Drama, Romance",Movie_Poster_Dataset/2003/tt0369637.jpg
5519,tt0304328,"Crime, Drama",Movie_Poster_Dataset/2003/tt0304328.jpg
5520,tt0365022,"Animation, Action, Fantasy",Movie_Poster_Dataset/2003/tt0365022.jpg
5521,tt0383475,Documentary,Movie_Poster_Dataset/2003/tt0383475.jpg
5522,tt0322289,Drama,Movie_Poster_Dataset/2003/tt0322289.jpg
5523,tt0342508,"Horror, Mystery, Thriller",Movie_Poster_Dataset/2003/tt0342508.jpg
5524,tt0284426,"Drama, Family, Romance",Movie_Poster_Dataset/2003/tt0284426.jpg
5525,tt0400583,Short,Movie_Poster_Dataset/2003/tt0400583.jpg
5526,tt0357680,"Drama, Short",Movie_Poster_Dataset/2003/tt0357680.jpg
5527,tt0379713,"Documentary, Action, Adventure",Movie_Poster_Dataset/2003/tt0379713.jpg
5528,tt0363510,Documentary,Movie_Poster_Dataset/2003/tt0363510.jpg
5529,tt0319285,"Action, Adventure, Fantasy",Movie_Poster_Dataset/2003/tt0319285.jpg
5530,tt0339071,"Comedy, Romance",Movie_Poster_Dataset/2003/tt0339071.jpg
5531,tt0380275,"Documentary, Music",Movie_Poster_Dataset/2003/tt0380275.jpg
